Date,SRAD,TMAX,TMIN,RAIN,Dew Pt,WIND,ET
6/06/1998,9,15.5,11.5,2,-99,-99,1.8
7/06/1998,11,14,5,2.2,-99,-99,2.4
8/06/1998,12,13.5,3,0.4,-99,-99,1.8
9/06/1998,8,13,-1,0,-99,-99,0.6
10/06/1998,12,15,-1.5,0,-99,-99,1.4
11/06/1998,6,17,3,0,-99,-99,2.2
12/06/1998,12,17,7.5,0.2,-99,-99,3.4
13/06/1998,6,15.5,6,0,-99,-99,1.2
14/06/1998,8,17.5,4.5,0,-99,-99,2.2
15/06/1998,10,17,7,0,-99,-99,2
16/06/1998,11,14,3.5,0,-99,-99,2
17/06/1998,12,13,-0.5,0.1,-99,-99,1.6
18/06/1998,12,15,-3,0,-99,-99,1.4
19/06/1998,7,13.5,0.5,0,-99,-99,2
20/06/1998,6,16.5,3.5,0,-99,-99,1.8
21/06/1998,7,15,11.5,0.1,-99,-99,1.8
22/06/1998,11,12.5,2,0.1,-99,-99,2
23/06/1998,11,13,2.5,0,-99,-99,2.2
24/06/1998,10,14.5,4.5,0,-99,-99,1.8
25/06/1998,10,14,3,0.2,-99,-99,1.4
26/06/1998,11,14,0.5,0,-99,-99,1.4
27/06/1998,12,14.5,1,0,-99,-99,2.6
28/06/1998,10,16,3.5,0,-99,-99,2.2
29/06/1998,9,15,2.5,0,-99,-99,1.2
30/06/1998,11,13.5,3.5,1.9,-99,-99,1.8
1/07/1998,11,13,3.5,0,-99,-99,1.8
2/07/1998,7,13.5,5.5,0,-99,-99,1
3/07/1998,5,12.5,3,0,-99,-99,1
4/07/1998,10,16.5,3.5,0,-99,-99,2.2
5/07/1998,6,18,6.5,0.2,-99,-99,1.4
6/07/1998,11,15.5,7.5,5.9,-99,-99,2
7/07/1998,10,15.5,7,0,-99,-99,1.8
8/07/1998,11,15.5,4.5,2,-99,-99,2.8
9/07/1998,10,12.5,4,2.7,-99,-99,1.4
10/07/1998,10,11.5,1,0,-99,-99,1.6
11/07/1998,8,10,3,0,-99,-99,1.4
12/07/1998,6,9.5,5,0,-99,-99,1.6
13/07/1998,11,13,3.5,1.1,-99,-99,1.6
14/07/1998,13,13.5,-1.5,0,-99,-99,1
15/07/1998,10,13.5,-1.5,0,-99,-99,1.6
16/07/1998,10,15,2,0,-99,-99,2.4
17/07/1998,9,16,5,0,-99,-99,1.4
18/07/1998,9,16,8,0.3,-99,-99,1.6
19/07/1998,10,15.5,3,0,-99,-99,2.2
20/07/1998,12,16.5,6,1.2,-99,-99,1.6
21/07/1998,10,15.5,7.5,1.6,-99,-99,1.6
22/07/1998,13,14.5,7,1.5,-99,-99,2.2
23/07/1998,12,15,1.5,0.1,-99,-99,1.4
24/07/1998,8,12,2.5,0.3,-99,-99,0.8
25/07/1998,5,13,4.5,4.1,-99,-99,0.6
26/07/1998,6,13,8.5,4.2,-99,-99,1.2
27/07/1998,6,14.5,9.5,2,-99,-99,3.6
28/07/1998,10,10.5,6.5,4,-99,-99,1.8
29/07/1998,11,12,4,0.6,-99,-99,2.4
30/07/1998,13,12,3,2.9,-99,-99,1.4
31/07/1998,10,13,0.5,0.2,-99,-99,1.6
1/08/1998,9,14,3,0,-99,-99,2.4
2/08/1998,8,14.5,6.5,0,-99,-99,2
3/08/1998,10,18,9,0.2,-99,-99,2
4/08/1998,10,19.5,10.5,0.1,-99,-99,3
5/08/1998,15,17.5,5.5,0.1,-99,-99,2
6/08/1998,14,19,4.5,0.1,-99,-99,2
7/08/1998,12,18.5,8.5,0,-99,-99,2.2
8/08/1998,15,18,6.5,0.2,-99,-99,2.8
9/08/1998,12,17,5,0.4,-99,-99,3
10/08/1998,10,19,3.5,0,-99,-99,2
11/08/1998,8,19,5,0,-99,-99,2.2
12/08/1998,13,21.5,10,0.2,-99,-99,4
13/08/1998,11,19.5,9,0,-99,-99,2
14/08/1998,11,17.5,9,0,-99,-99,2.6
15/08/1998,16,16.5,7.5,0,-99,-99,3.4
16/08/1998,12,16.5,4.5,0,-99,-99,2.2
17/08/1998,9,13,9,0.1,-99,-99,0.8
18/08/1998,10,17.5,7,0,-99,-99,2.4
19/08/1998,13,18.5,3.5,0,-99,-99,2.4
20/08/1998,9,19,6.5,0.1,-99,-99,3
21/08/1998,13,24.5,11,0.3,-99,-99,4.2
22/08/1998,16,18,10,0,-99,-99,5
23/08/1998,16,16.5,4,0.1,-99,-99,2.8
24/08/1998,18,18.5,1,0.1,-99,-99,4.2
25/08/1998,13,15.5,8,0.9,-99,-99,2.2
26/08/1998,14,18,6,3.6,-99,-99,2.4
27/08/1998,18,20.5,4,0,-99,-99,3.4
28/08/1998,18,21.5,2.5,0.1,-99,-99,3.4
29/08/1998,19,21,4,0,-99,-99,3.8
30/08/1998,19,22,2.5,0,-99,-99,3
31/08/1998,19,23.5,4,0,-99,-99,4.2
1/09/1998,17,27.5,7.5,0,-99,-99,5.8
2/09/1998,20,21.5,6,0,-99,-99,4
3/09/1998,12,21,11,0.1,-99,-99,1.6
4/09/1998,18,23.5,7.5,1.8,-99,-99,4.8
5/09/1998,14,16.5,10,1.7,-99,-99,4.2
6/09/1998,13,16,4.5,0,-99,-99,3.4
7/09/1998,20,17,3,0,-99,-99,4
8/09/1998,17,18.5,3,0,-99,-99,4.2
9/09/1998,12,21,7.5,0.3,-99,-99,3
10/09/1998,12,22,10.5,0,-99,-99,3.8
11/09/1998,13,21,14.5,10.8,-99,-99,3.8
12/09/1998,17,19,13.5,4.1,-99,-99,3.6
13/09/1998,18,17,7.5,0,-99,-99,2.8
14/09/1998,15,18,8.5,0,-99,-99,4.2
15/09/1998,15,17,8,1.2,-99,-99,3.6
16/09/1998,14,17.5,6.5,0,-99,-99,3
17/09/1998,20,22.5,9.5,0.1,-99,-99,6.2
18/09/1998,20,26,9.5,0,-99,-99,7.2
19/09/1998,15,21,13,0.4,-99,-99,4.4
20/09/1998,21,20.5,6.5,0,-99,-99,5
21/09/1998,13,21.5,11.5,0.1,-99,-99,2.8
22/09/1998,7,22,15,0.6,-99,-99,2.4
23/09/1998,11,18,12.5,2.2,-99,-99,2.8
24/09/1998,19,16.5,4,0.8,-99,-99,4.8
25/09/1998,16,18.5,3,0,-99,-99,4.4
26/09/1998,23,24,9,0,-99,-99,5.8
27/09/1998,24,28,11,0,-99,-99,6.4
28/09/1998,24,32.5,16,0.5,-99,-99,9.8
29/09/1998,24,28.5,13,0,-99,-99,6.8
30/09/1998,24,30,11.5,0,-99,-99,7.2
1/10/1998,21,36.5,18,0,-99,-99,12.4
2/10/1998,12,24.5,17.5,0.3,-99,-99,2.6
3/10/1998,23,22,14.5,3.2,-99,-99,6.2
4/10/1998,24,21.5,6,0,-99,-99,5.8
5/10/1998,14,28,10,0,-99,-99,6.2
6/10/1998,21,18,10,4.7,-99,-99,5.2
7/10/1998,15,17,7,0.8,-99,-99,4.6
8/10/1998,17,18,6,0.1,-99,-99,3
9/10/1998,11,15.5,10.5,0.8,-99,-99,1.2
10/10/1998,22,19,6.5,4.3,-99,-99,4.2
11/10/1998,9,20,8.5,0,-99,-99,4.2
12/10/1998,15,24.5,13,0,-99,-99,5
13/10/1998,26,20.5,8,0.1,-99,-99,5.6
14/10/1998,26,26.5,5.5,0,-99,-99,8.8
15/10/1998,26,25.5,13.5,0.1,-99,-99,7.4
16/10/1998,26,29.5,9,0,-99,-99,7.2
17/10/1998,18,38,17.5,0,-99,-99,12
18/10/1998,15,19,16.5,2.2,-99,-99,3.4
19/10/1998,15,17.5,11,0.4,-99,-99,2
20/10/1998,26,19.5,4.5,2.9,-99,-99,6.4
21/10/1998,19,21.5,8.5,0.4,-99,-99,4.6
22/10/1998,24,21,6.5,0,-99,-99,5.2
23/10/1998,17,26.5,7,0,-99,-99,6.2
24/10/1998,27,31,12,0,-99,-99,11
25/10/1998,22,32,14,0,-99,-99,11.8
26/10/1998,19,21.5,11,0,-99,-99,7.4
27/10/1998,23,18.5,5,0,-99,-99,6
28/10/1998,17,19.5,3.5,0,-99,-99,4.4
29/10/1998,21,23.5,8,0.2,-99,-99,6.4
30/10/1998,20,24,12.5,0.4,-99,-99,6
31/10/1998,28,21.5,9.5,0.1,-99,-99,9.8
1/11/1998,29,24,6.5,0,-99,-99,6.8
2/11/1998,29,27.5,8.5,0,-99,-99,8.6
3/11/1998,23,30,10.5,0.3,-99,-99,12
4/11/1998,21,32,15.5,0,-99,-99,10.2
5/11/1998,10,23.5,17,0,-99,-99,2.6
6/11/1998,28,31.5,12,1,-99,-99,8
7/11/1998,18,29.5,17.5,0.1,-99,-99,8.4
8/11/1998,29,25,8,0.3,-99,-99,8.4
9/11/1998,26,28,10,0.5,-99,-99,8.6
10/11/1998,10,27.5,12.5,0.6,-99,-99,7.4
11/11/1998,10,20.5,15.5,1,-99,-99,3
12/11/1998,13,21,12.5,3.4,-99,-99,2.8
13/11/1998,17,20.5,11,0.2,-99,-99,3.6
14/11/1998,25,29,10,0,-99,-99,5.8
15/11/1998,30,26,16,0,-99,-99,11.6
16/11/1998,30,25,10,0,-99,-99,7.4
17/11/1998,21,25.5,10,0,-99,-99,9
18/11/1998,30,23.5,9,0,-99,-99,7.6
19/11/1998,21,27.5,10,0,-99,-99,6.4
20/11/1998,29,29.5,13.5,0,-99,-99,8.8
21/11/1998,27,30,15,0,-99,-99,12.2
22/11/1998,30,25.5,12,0,-99,-99,7.8
23/11/1998,28,27.5,13,0.7,-99,-99,8.8
24/11/1998,23,30.5,12.5,0,-99,-99,8.2
25/11/1998,27,32.5,15,0.1,-99,-99,9.6
26/11/1998,25,35.5,17,0.1,-99,-99,14
27/11/1998,10,26.5,24.5,0.9,-99,-99,6.8
28/11/1998,29,22.5,9,2,-99,-99,6.6
29/11/1998,31,24.5,9.5,0.2,-99,-99,8.8
30/11/1998,31,26.5,12,2.6,-99,-99,8.2
1/12/1998,31,29,12,0,-99,-99,8.8
2/12/1998,23,35.5,15,0,-99,-99,12.4
3/12/1998,29,28.5,16,0.1,-99,-99,11
4/12/1998,29,24,11.5,0,-99,-99,8.2
5/12/1998,31,26,10,0,-99,-99,9.2
6/12/1998,30,28,11,0,-99,-99,10.6
7/12/1998,21,29.5,13.5,0,-99,-99,9
8/12/1998,31,32,14.5,0,-99,-99,8.6
9/12/1998,31,36,16.5,0,-99,-99,13.4
10/12/1998,30,39.5,19.5,0,-99,-99,11.6
11/12/1998,25,41,23,0,-99,-99,15.6
12/12/1998,29,41.5,25.5,0,-99,-99,17.4
13/12/1998,14,31.5,24.5,0,-99,-99,4.2
14/12/1998,25,29.5,16.5,1,-99,-99,7.2
15/12/1998,27,29,15.5,0,-99,-99,10.2
16/12/1998,32,29.5,13,0,-99,-99,9
17/12/1998,24,33,14,0,-99,-99,11.4
18/12/1998,30,35,17,0,-99,-99,11.8
19/12/1998,26,37,17,0.1,-99,-99,12.2
20/12/1998,26,24.5,18,0.1,-99,-99,10.8
21/12/1998,32,25.5,9,0.1,-99,-99,8.4
22/12/1998,32,28.5,11.5,0,-99,-99,8.2
23/12/1998,31,34,15,0,-99,-99,10.2
24/12/1998,31,38,20.5,0,-99,-99,12.4
25/12/1998,26,40.5,20,0,-99,-99,14.2
26/12/1998,27,24,17,1,-99,-99,11.4
27/12/1998,32,24.5,8.5,0,-99,-99,9.4
28/12/1998,31,27.5,9.5,0,-99,-99,9.4
29/12/1998,31,28.5,12,0,-99,-99,10
30/12/1998,31,31,14,0,-99,-99,9.2
31/12/1998,31,34.5,17,0,-99,-99,10.8
1/01/1999,31,37,16,0,-99,-99,13
2/01/1999,28,39,22.5,0,-99,-99,11.2
3/01/1999,31,39.5,21.5,0,-99,-99,13.6
4/01/1999,30,42,22.5,0,-99,-99,13.4
5/01/1999,22,43,25.5,0.3,-99,-99,14
6/01/1999,25,43,26.5,0.3,-99,-99,15.2
7/01/1999,19,35,30,0.6,-99,-99,6.4
8/01/1999,11,25.5,19.5,16.4,-99,-99,5.2
9/01/1999,29,34,19.5,12,-99,-99,8
10/01/1999,31,38.5,21.5,0,-99,-99,11.4
11/01/1999,14,29,27,0.2,-99,-99,8
12/01/1999,31,30,13.5,0.7,-99,-99,9.2
13/01/1999,31,32,15.5,0,-99,-99,12.6
14/01/1999,31,34,14,0.2,-99,-99,10.8
15/01/1999,30,40.5,17,0,-99,-99,13.6
16/01/1999,22,41.5,23.5,0,-99,-99,13.8
17/01/1999,30,41,22,0,-99,-99,15.8
18/01/1999,30,40.5,21.5,0,-99,-99,14.2
19/01/1999,23,30,18,0,-99,-99,9.4
20/01/1999,30,29.5,14,0,-99,-99,9.6
21/01/1999,30,31.5,12.5,0,-99,-99,9.2
22/01/1999,24,33.5,14.5,0,-99,-99,9.6
23/01/1999,30,33.5,15,0,-99,-99,10.2
24/01/1999,30,35.5,18,0,-99,-99,12
25/01/1999,29,37,20,0,-99,-99,11.6
26/01/1999,26,36.5,19.5,0,-99,-99,12.2
27/01/1999,27,36.5,22,3.8,-99,-99,11.8
28/01/1999,27,36.5,20,0.5,-99,-99,8.8
29/01/1999,25,32,17.5,1.2,-99,-99,11.4
30/01/1999,28,31.5,18,0,-99,-99,10.8
31/01/1999,17,31,15,0,-99,-99,6.8
1/02/1999,28,35,17,0,-99,-99,10.2
2/02/1999,23,35,22.5,0,-99,-99,9
3/02/1999,17,36.5,25.5,0,-99,-99,10
4/02/1999,29,36.5,20,0,-99,-99,8.8
5/02/1999,28,37.5,20.5,0,-99,-99,11.8
6/02/1999,20,35.5,23.5,0,-99,-99,11
7/02/1999,29,24.5,10.5,0,-99,-99,10.2
8/02/1999,29,28,11,0,-99,-99,10.6
9/02/1999,18,33,14.5,0,-99,-99,9
10/02/1999,14,30.5,20.5,0.6,-99,-99,5.4
11/02/1999,19,36,21,1.3,-99,-99,6.4
12/02/1999,11,25.5,22.5,22,-99,-99,2
13/02/1999,19,31.5,21,5.7,-99,-99,6.6
14/02/1999,27,35.5,20,0,-99,-99,9
15/02/1999,13,26.5,21.5,5.1,-99,-99,5.4
16/02/1999,28,27,12.5,0.6,-99,-99,6.8
17/02/1999,23,27,13,0,-99,-99,8.8
18/02/1999,26,23.5,11,0,-99,-99,7.4
19/02/1999,28,25.5,10,0,-99,-99,6.8
20/02/1999,23,30.5,12,0,-99,-99,7.6
21/02/1999,18,33.5,14.5,0,-99,-99,8
22/02/1999,25,35.5,16.5,0,-99,-99,9
23/02/1999,13,30,21,0.3,-99,-99,4.6
24/02/1999,25,25.5,13.5,0.2,-99,-99,8.2
25/02/1999,24,31,15,0,-99,-99,8.6
26/02/1999,23,31.5,17,0,-99,-99,7.4
27/02/1999,23,33.5,19,0.1,-99,-99,8.4
28/02/1999,19,35.5,20,0.2,-99,-99,9.2
1/03/1999,22,32,18.5,0.1,-99,-99,7.2
2/03/1999,20,36.5,21,0,-99,-99,8.4
3/03/1999,26,32,18.5,0,-99,-99,9.4
4/03/1999,23,31.5,14,0,-99,-99,7.6
5/03/1999,25,33,14.5,0,-99,-99,7.4
6/03/1999,15,30.5,18,0,-99,-99,4.6
7/03/1999,15,25,17,5.6,-99,-99,4.4
8/03/1999,24,29.5,14.5,0,-99,-99,6.6
9/03/1999,24,34.5,16,0,-99,-99,8.8
10/03/1999,24,32.5,20,0,-99,-99,9.2
11/03/1999,19,30.5,14.5,0,-99,-99,6.8
12/03/1999,22,33,12.5,0,-99,-99,8.8
13/03/1999,24,24.5,12,0,-99,-99,6.8
14/03/1999,19,25.5,10,0,-99,-99,7
15/03/1999,21,25.5,12.5,0,-99,-99,6.6
16/03/1999,21,25.5,13,0,-99,-99,6.2
17/03/1999,14,27.5,11,0,-99,-99,5.2
18/03/1999,11,25,14,0,-99,-99,4.6
19/03/1999,16,27,15,1.4,-99,-99,3
20/03/1999,13,28,14.5,0.9,-99,-99,3
21/03/1999,8,24,16,0.8,-99,-99,2.4
22/03/1999,22,21.5,12.5,2.7,-99,-99,5.6
23/03/1999,19,24,6.5,0,-99,-99,4.8
24/03/1999,14,31,10.5,0,-99,-99,9.2
25/03/1999,18,31,16,0,-99,-99,6.4
26/03/1999,10,27,20,2.4,-99,-99,4
27/03/1999,10,23,19.5,1.3,-99,-99,4.4
28/03/1999,20,19.5,9,1.3,-99,-99,6.2
29/03/1999,21,20.5,6.5,0,-99,-99,5.8
30/03/1999,13,20.5,7,0,-99,-99,4
31/03/1999,12,18.5,10.5,0,-99,-99,6
1/04/1999,20,21.5,7,0,-99,-99,6.2
2/04/1999,21,24,7.5,0,-99,-99,5.6
3/04/1999,18,28,10,0,-99,-99,4.6
4/04/1999,14,26.5,14.5,0,-99,-99,2.6
5/04/1999,17,26,12,2.5,-99,-99,6.6
6/04/1999,18,23.5,8,0,-99,-99,5
7/04/1999,13,20,5.5,0,-99,-99,3.6
8/04/1999,19,23,5,0,-99,-99,4.8
9/04/1999,20,25,7.5,0,-99,-99,4
10/04/1999,14,27.5,12,0,-99,-99,4.6
11/04/1999,17,27,13.5,0,-99,-99,4.8
12/04/1999,18,27,11.5,0,-99,-99,4.4
13/04/1999,18,28.5,10.5,0,-99,-99,5.2
14/04/1999,16,24.5,13,0,-99,-99,5.8
15/04/1999,19,21,8,0,-99,-99,4.4
16/04/1999,19,22.5,6,0,-99,-99,4.4
17/04/1999,18,22.5,7.5,0,-99,-99,3.6
18/04/1999,18,25,6,0,-99,-99,4.6
19/04/1999,18,27,8,0,-99,-99,5
20/04/1999,14,22,8.5,0,-99,-99,4.4
21/04/1999,18,18,5,0,-99,-99,5
22/04/1999,18,18,2.5,0,-99,-99,3.2
23/04/1999,17,20.5,0.5,0,-99,-99,3.4
24/04/1999,17,22.5,3,0,-99,-99,3.6
25/04/1999,11,23,4,0,-99,-99,3.6
26/04/1999,16,22.5,5.5,0,-99,-99,4.2
27/04/1999,14,16.5,3,0,-99,-99,4.2
28/04/1999,15,17.5,3,0,-99,-99,3.6
29/04/1999,15,17.5,5,0,-99,-99,3.6
30/04/1999,16,19.5,4.5,0,-99,-99,3.2
1/05/1999,16,20,4.5,0,-99,-99,2.6
2/05/1999,13,19.5,1.5,0,-99,-99,3
3/05/1999,15,24,5,0,-99,-99,4
4/05/1999,15,25.5,4.5,0,-99,-99,3.2
5/05/1999,13,25.5,6.5,0,-99,-99,4
6/05/1999,15,25,8,0,-99,-99,4.2
7/05/1999,11,25.5,9.5,0,-99,-99,4.4
8/05/1999,15,19.5,12,0,-99,-99,4.8
9/05/1999,15,18,5.5,0,-99,-99,2.2
10/05/1999,15,20.5,2.5,0,-99,-99,3.4
11/05/1999,11,23.5,5,0,-99,-99,2.8
12/05/1999,10,20.5,11,0.6,-99,-99,2.6
13/05/1999,11,18,11.5,0,-99,-99,2.2
14/05/1999,11,19,7.5,0,-99,-99,3
15/05/1999,9,15,11.5,1,-99,-99,3.6
16/05/1999,14,15,-1.5,0.4,-99,-99,1.4
17/05/1999,13,18,1,0,-99,-99,3.6
18/05/1999,12,23,6,0,-99,-99,2.8
19/05/1999,13,25.5,12,2.4,-99,-99,3.8
20/05/1999,8,25,11.5,0,-99,-99,4.6
21/05/1999,11,23.5,15,0.5,-99,-99,2
22/05/1999,6,19,14.5,3.5,-99,-99,1.8
23/05/1999,9,18.5,14,3.6,-99,-99,1.6
24/05/1999,12,16.5,5,0.7,-99,-99,2
25/05/1999,11,18.5,6,0,-99,-99,1.6
26/05/1999,8,16.5,6.5,0,-99,-99,2.6
27/05/1999,12,17.5,8.5,0,-99,-99,1.6
28/05/1999,10,18.5,4.5,0,-99,-99,2.6
29/05/1999,4,16,9.5,0,-99,-99,2.2
30/05/1999,9,19.5,13,19.9,-99,-99,2.2
31/05/1999,8,15.5,11.5,0.8,-99,-99,2
1/06/1999,12,15.5,6,0,-99,-99,1.2
2/06/1999,8,15.5,6,0,-99,-99,1
3/06/1999,11,16.5,7,0,-99,-99,1.6
4/06/1999,10,22,6,0,-99,-99,3.4
5/06/1999,6,17,11,1.8,-99,-99,1.2
6/06/1999,12,18,8.5,3.7,-99,-99,1.6
7/06/1999,8,17.5,8.5,0,-99,-99,1.8
8/06/1999,9,16,3.5,0,-99,-99,1.2
9/06/1999,11,16.5,3,0,-99,-99,1.6
10/06/1999,11,16,5.5,0.2,-99,-99,2.6
11/06/1999,12,13,2,0,-99,-99,1.2
12/06/1999,4,11,0,0,-99,-99,2.2
13/06/1999,7,12,4.5,4.5,-99,-99,1.6
14/06/1999,10,12,5,1.2,-99,-99,1.6
15/06/1999,9,12.5,3.5,0.8,-99,-99,1.2
16/06/1999,6,16,4.5,0.3,-99,-99,1.4
17/06/1999,9,19.5,7,0,-99,-99,3.2
18/06/1999,9,16.5,9.5,0.6,-99,-99,1.4
19/06/1999,12,17.5,4.5,0.4,-99,-99,2.4
20/06/1999,12,20,8.5,0,-99,-99,2
21/06/1999,10,17,7.5,0,-99,-99,1.8
22/06/1999,11,15.5,4.5,0.3,-99,-99,1.4
23/06/1999,12,16.5,1.5,0,-99,-99,1.4
24/06/1999,12,17,1.5,0,-99,-99,1.4
25/06/1999,11,15,0.5,0,-99,-99,1.2
26/06/1999,10,14.5,3.5,0,-99,-99,1.4
27/06/1999,12,17.5,3,0,-99,-99,1.2
28/06/1999,10,19,5,0,-99,-99,2.4
29/06/1999,9,20,3.5,0,-99,-99,3
30/06/1999,5,11,9.5,4.4,-99,-99,1.6
1/07/1999,7,14,4,4.7,-99,-99,0.8
2/07/1999,7,12.5,6,0.5,-99,-99,1.6
3/07/1999,12,14.5,4.5,0,-99,-99,1.6
4/07/1999,12,16,2.5,0,-99,-99,1.4
5/07/1999,11,16.5,3.5,0,-99,-99,1.8
6/07/1999,10,18.5,2.5,0,-99,-99,2.2
7/07/1999,8,19.5,5.5,0,-99,-99,2.4
8/07/1999,8,19.5,8,0,-99,-99,2.2
9/07/1999,5,13.5,11,20.5,-99,-99,0.8
10/07/1999,5,13,8.5,2.1,-99,-99,0.4
11/07/1999,7,14,8,0,-99,-99,0.8
12/07/1999,8,12,7,0.1,-99,-99,0.4
13/07/1999,7,13,6,0.3,-99,-99,0.4
14/07/1999,8,15.5,7.5,7.9,-99,-99,1.8
15/07/1999,9,17,5,0,-99,-99,1.2
16/07/1999,10,17,5.5,0,-99,-99,1.6
17/07/1999,10,20,7,0,-99,-99,4.2
18/07/1999,12,17,10.5,0,-99,-99,3.6
19/07/1999,10,14.5,7.5,0,-99,-99,1.6
20/07/1999,11,14.5,6.5,1.4,-99,-99,2
21/07/1999,11,15.5,7,0.2,-99,-99,2
22/07/1999,8,15,7,0,-99,-99,1.6
23/07/1999,13,13.5,6,0,-99,-99,1.6
24/07/1999,10,13,2,0,-99,-99,1
25/07/1999,14,15.5,4,0,-99,-99,2
26/07/1999,14,17,3,0,-99,-99,2.8
27/07/1999,14,18,2.5,0,-99,-99,2.4
28/07/1999,14,18.5,2.5,0,-99,-99,1.8
29/07/1999,14,19.5,4,0,-99,-99,4
30/07/1999,11,16,8,0,-99,-99,2
31/07/1999,14,14,2,0.3,-99,-99,2
1/08/1999,15,13,0,0,-99,-99,2.2
2/08/1999,14,14.5,-1.5,0,-99,-99,2
3/08/1999,14,14.5,-1,0,-99,-99,1.8
4/08/1999,15,16.5,0.5,0,-99,-99,2.2
5/08/1999,14,16.5,1,0,-99,-99,1.8
6/08/1999,15,17,0.5,0,-99,-99,2.6
7/08/1999,9,17.5,3,0,-99,-99,3.2
8/08/1999,13,15.5,8.5,14.3,-99,-99,3.8
9/08/1999,11,15.5,8.5,5.2,-99,-99,1.6
10/08/1999,14,16.5,4,0.3,-99,-99,1.4
11/08/1999,15,19,6,0,-99,-99,4.6
12/08/1999,13,18,9.5,0.2,-99,-99,2.4
13/08/1999,14,14,4,0,-99,-99,3.2
14/08/1999,15,15,6,0.4,-99,-99,3
15/08/1999,14,14.5,2.5,0,-99,-99,2.2
16/08/1999,11,14,5,0,-99,-99,1.4
17/08/1999,15,16.5,5,0,-99,-99,2.6
18/08/1999,17,19.5,3,0,-99,-99,6.2
19/08/1999,13,21,7.5,0,-99,-99,2.6
20/08/1999,17,18.5,8.5,0,-99,-99,3.4
21/08/1999,14,15.5,3.5,0,-99,-99,2.6
22/08/1999,17,17,2,0,-99,-99,2.8
23/08/1999,17,20.5,4,0,-99,-99,3.4
24/08/1999,13,23,5.5,0,-99,-99,2.4
25/08/1999,10,18,12,0,-99,-99,2.4
26/08/1999,7,15,13,10.3,-99,-99,2.8
27/08/1999,14,17,5.5,10.7,-99,-99,3
28/08/1999,18,17.5,5,0,-99,-99,2.8
29/08/1999,18,21.5,6,0,-99,-99,1.4
30/08/1999,19,24,8.5,0,-99,-99,4
31/08/1999,18,26,12,0,-99,-99,4.4
1/09/1999,12,18.5,11,0,-99,-99,2
2/09/1999,17,25.5,9.5,0,-99,-99,3.4
3/09/1999,15,28,13,0,-99,-99,9.8
4/09/1999,11,20.5,19,0,-99,-99,3.2
5/09/1999,17,18,9,0.2,-99,-99,5.8
6/09/1999,13,15.5,5.5,0.9,-99,-99,1.2
7/09/1999,20,18,3,0,-99,-99,3
8/09/1999,19,20,4,0,-99,-99,5
9/09/1999,12,20,8.5,0,-99,-99,1.8
10/09/1999,17,18.5,11.5,0,-99,-99,3.4
11/09/1999,21,18,2.5,0,-99,-99,3.6
12/09/1999,14,21.5,2,0,-99,-99,3
13/09/1999,20,23.5,6,0,-99,-99,2.8
14/09/1999,14,25.5,8,0,-99,-99,7
15/09/1999,15,30.5,14,0,-99,-99,11.2
16/09/1999,19,19.5,12,0,-99,-99,7.4
17/09/1999,18,16,7,1,-99,-99,4.2
18/09/1999,18,15.5,3,1,-99,-99,3.2
19/09/1999,21,18.5,3.5,0,-99,-99,3.4
20/09/1999,22,20.5,3,0,-99,-99,4
21/09/1999,17,23.5,6,0,-99,-99,5.8
22/09/1999,22,25,9.5,0,-99,-99,4.6
23/09/1999,18,26,10,0,-99,-99,4.4
24/09/1999,22,31,12.5,0,-99,-99,7.6
25/09/1999,22,27,12.5,0,-99,-99,5.6
26/09/1999,23,25,8,0,-99,-99,5.2
27/09/1999,21,29,11,0,-99,-99,7.4
28/09/1999,23,31,16,0,-99,-99,10.2
29/09/1999,8,18.5,18.5,0.3,-99,-99,0.8
30/09/1999,22,20,8,10.6,-99,-99,3
1/10/1999,24,23,8.5,0,-99,-99,4.6
2/10/1999,15,26.5,11.5,0,-99,-99,5.4
3/10/1999,11,21,14.5,0,-99,-99,3
4/10/1999,24,25.5,9.5,4.6,-99,-99,6.4
5/10/1999,24,24,10.5,0,-99,-99,4.6
6/10/1999,24,26,8.5,0,-99,-99,6.8
7/10/1999,23,28,11.5,0,-99,-99,7.8
8/10/1999,20,32.5,14.5,0,-99,-99,10
9/10/1999,16,32.5,21.5,0,-99,-99,7.6
10/10/1999,16,28,17.5,7.7,-99,-99,6.4
11/10/1999,19,24,13.5,4.2,-99,-99,5.2
12/10/1999,21,26,10,0,-99,-99,6.6
13/10/1999,13,26.5,17,0.3,-99,-99,3.6
14/10/1999,23,27.5,14,2.4,-99,-99,7.8
15/10/1999,25,26,17.5,0,-99,-99,9.6
16/10/1999,27,25.5,9,0,-99,-99,5.4
17/10/1999,24,31.5,11.5,0,-99,-99,9
18/10/1999,13,19.5,12.5,0,-99,-99,4.8
19/10/1999,25,22,6,0,-99,-99,5.4
20/10/1999,27,22.5,7,0,-99,-99,6
21/10/1999,24,28.5,7.5,0,-99,-99,10
22/10/1999,23,19.5,8.5,0,-99,-99,7.4
23/10/1999,22,19,7.5,0,-99,-99,5.8
24/10/1999,20,20.5,10.5,0,-99,-99,5.2
25/10/1999,12,22.5,10.5,0,-99,-99,3.4
26/10/1999,25,22.5,10.5,0,-99,-99,7.6
27/10/1999,25,25,7,0,-99,-99,7.2
28/10/1999,28,26,8.5,0,-99,-99,5.6
29/10/1999,17,27.5,10,0,-99,-99,7.4
